Timestamp,Side,Price,Amount
1723662981956,buy,58735.33,0.00026
1723662981957,buy,58735.33,0.00051
1723662981990,sell,58735.32,0.0001
1723662982041,sell,58735.32,0.00177
1723662982521,buy,58735.33,0.00119
1723662982642,buy,58735.33,0.00478
1723662982644,buy,58735.33,0.00168
1723662982894,sell,58735.32,0.03891
1723662983635,buy,58735.33,0.09178
1723662983635,buy,58735.33,0.09178
1723662984083,buy,58735.33,0.00042
1723662984189,sell,58735.32,0.00593
1723662984394,buy,58735.33,0.00013
1723662984486,buy,58735.33,0.23578
1723662984486,buy,58735.34,0.00027
1723662984486,buy,58735.35,0.0111
1723662984486,buy,58735.36,0.00027
1723662984486,buy,58735.37,0.01088
1723662984486,buy,58735.37,0.00023
1723662984489,buy,58737.99,0.00018
1723662984493,buy,58737.99,9e-05
1723662984496,buy,58737.99,9e-05
1723662984499,buy,58737.99,0.00018
1723662984499,buy,58737.99,9e-05
1723662984502,buy,58740.0,9e-05
1723662984639,buy,58740.0,0.00017
1723662984639,buy,58740.0,0.00017
1723662984639,buy,58740.0,0.00017
1723662984639,buy,58740.0,0.00017
1723662984639,buy,58740.0,8e-05
1723662984639,buy,58740.14,9e-05
1723662984639,buy,58740.14,1e-05
1723662984639,buy,58741.2,0.00016
1723662984646,buy,58741.2,2e-05
1723662984660,buy,58741.21,9e-05
1723662984663,buy,58742.54,9e-05
1723662984757,buy,58742.54,0.0237
1723662984759,buy,58742.54,0.00075
1723662984759,buy,58742.54,0.00075
1723662984759,buy,58742.54,0.00025
1723662984759,buy,58742.88,0.00042
1723662984759,buy,58744.0,8e-05
1723662984759,buy,58744.0,0.00075
1723662984759,buy,58744.0,0.00025
1723662984759,buy,58744.63,0.0004
1723662984759,buy,58745.52,0.0001
1723662984770,buy,58745.99,0.00018
1723662984798,buy,58746.0,9e-05
1723662984822,buy,58747.08,0.00042
1723662984829,buy,58748.0,0.00044
1723662984833,buy,58748.0,0.14181
1723662984833,buy,58748.27,0.00027
1723662985365,buy,58748.28,0.05048
1723662985677,buy,58748.28,0.00017
1723662985744,sell,58748.27,0.00249
1723662985793,buy,58748.28,0.0057
1723662986200,sell,58748.27,0.00338
1723662986300,buy,58748.28,0.00195
1723662987406,buy,58748.28,0.008
1723662987407,buy,58748.28,0.008
1723662987407,buy,58748.28,0.047
1723662987407,buy,58748.28,0.14093
1723662987407,buy,58748.75,0.0004
1723662987408,buy,58748.75,2e-05
1723662987408,buy,58749.85,0.00027
1723662987408,buy,58749.86,0.00087
1723662987408,buy,58749.92,0.00027
1723662987408,buy,58750.17,0.09875
1723662987409,buy,58750.68,0.01012
1723662987410,buy,58751.42,0.00026
1723662987415,buy,58751.41,0.00027
1723662987415,buy,58752.0,0.00038
1723662987419,buy,58752.54,0.06686
1723662987426,buy,58752.54,0.0438
1723662987428,buy,58752.8,0.00111
1723662987432,buy,58752.96,0.00112
1723662987433,buy,58753.09,0.0001
1723662987433,buy,58753.58,0.01
1723662987451,buy,58754.63,0.00042
1723662987451,buy,58754.8,4e-05
1723662987468,buy,58754.8,0.0003
1723662987512,buy,58755.99,0.00018
1723662987534,buy,58756.0,0.00027
1723662987534,buy,58756.43,0.00034
1723662987534,buy,58756.43,6e-05
1723662987534,buy,58757.4,0.00055
1723662987534,buy,58757.4,0.00033
1723662987534,buy,58757.57,0.00028
1723662987535,buy,58757.57,0.00014
1723662987535,buy,58757.75,0.00047
1723662987535,buy,58757.75,0.00043
1723662987535,buy,58758.84,0.00018
1723662987579,buy,58759.13,0.00018
1723662987793,buy,58759.99,0.00569
1723662988451,buy,58759.99,0.03403
1723662988492,buy,58759.99,0.00183
1723662988612,sell,58759.98,0.00042
1723662988692,buy,58759.99,0.00217
1723662988697,sell,58759.98,0.00047
1723662988714,buy,58759.99,0.0049
1723662988738,buy,58759.99,0.00077
1723662988762,buy,58759.99,0.00055
1723662988792,buy,58759.99,0.00569
1723662989116,buy,58759.99,0.00017
1723662989931,buy,58759.99,9e-05
1723662989931,buy,58759.99,9e-05
1723662989932,buy,58759.99,9e-05
1723662989932,buy,58759.99,0.00066
1723662989932,buy,58760.0,9e-05
1723662989985,sell,58759.99,0.00071
1723662990037,buy,58760.0,0.08621
1723662990067,buy,58760.0,0.00499
1723662990067,buy,58760.02,0.00027
1723662990067,buy,58760.03,0.00188
1723662990067,buy,58760.5,0.00024
1723662990069,buy,58760.5,9e-05
1723662990069,buy,58762.0,9e-05
1723662990137,buy,58763.99,0.06157
1723662990382,buy,58764.0,0.00012
1723662990460,sell,58763.99,0.08699
1723662990702,buy,58764.0,0.01806
1723662991183,buy,58764.0,0.00066
1723662991183,buy,58764.0,0.00059
1723662991186,buy,58764.0,0.00043
1723662991186,buy,58764.0,0.00043
1723662991187,buy,58764.0,0.00048
1723662991279,buy,58764.0,0.00014
1723662992363,buy,58764.0,0.11626
1723662992368,buy,58764.0,0.12146
1723662992652,buy,58764.0,0.15435
1723662992652,buy,58764.01,0.003
1723662992652,buy,58764.71,0.00027
1723662992655,buy,58765.35,0.0001
1723662992655,buy,58765.45,0.00027
1723662992656,buy,58765.46,0.00073
1723662992656,buy,58765.46,0.00073
1723662992656,buy,58765.46,0.00073
1723662992656,buy,58765.46,0.00073
1723662992656,buy,58765.46,0.00021
1723662992656,buy,58766.38,0.00042
1723662992656,buy,58766.84,0.0001
1723662992676,buy,58768.0,0.00035
1723662992676,buy,58768.0,0.00035
1723662992676,buy,58768.0,0.00035
1723662992676,buy,58768.0,0.00027
1723662992676,buy,58769.32,8e-05
1723662992676,buy,58769.32,0.00034
1723662992676,buy,58770.16,1e-05
1723662992694,buy,58770.25,0.00018
1723662993577,buy,58770.25,0.0001
1723662993577,buy,58770.25,0.0001
1723662993577,buy,58770.25,0.0001
1723662993577,buy,58770.25,0.0001
1723662993577,buy,58770.25,0.0001
1723662993577,buy,58770.25,0.0001
1723662993577,buy,58770.25,0.0001
1723662993577,buy,58770.25,6e-05
1723662993577,buy,58770.26,4e-05
1723662993579,buy,58770.26,9e-05
1723662993680,buy,58770.26,0.08832
1723662993705,buy,58770.26,0.0468
1723662993710,buy,58770.26,0.01229
1723662993710,buy,58772.0,0.00058
1723662993710,buy,58772.26,0.00042
1723662993715,buy,58773.53,0.00018
1723662993726,buy,58775.2,0.00042
1723662993737,buy,58775.76,0.00018
1723662993741,buy,58775.77,9e-05
1723662993905,buy,58775.77,0.00991
1723662993905,buy,58775.78,0.00027
1723662993905,buy,58775.79,0.0007
1723662993907,buy,58775.79,0.00018
1723662993907,buy,58776.0,0.00055
1723662993907,buy,58776.47,0.00027
1723662993939,buy,58776.48,0.00596
1723662993939,buy,58778.99,0.00027
1723662993979,buy,58779.42,9e-05
1723662994099,buy,58780.0,0.00048
1723662994099,buy,58780.0,0.00048
1723662994099,buy,58780.0,0.00048
1723662994099,buy,58780.0,0.00048
1723662994099,buy,58780.0,9e-05
1723662994099,buy,58781.07,0.00039
1723662994099,buy,58781.07,3e-05
1723662994099,buy,58782.0,0.00045
1723662994620,sell,58781.99,0.02514
1723662994622,sell,58780.03,0.00018
1723662994632,sell,58780.02,9e-05
1723662994639,sell,58780.02,0.05914
1723662994639,sell,58778.99,0.00041
1723662994639,sell,58778.98,0.00027
1723662994639,sell,58778.97,0.00561
1723662994639,sell,58778.01,0.00027
1723662994710,sell,58776.79,0.00017
1723662994710,sell,58776.79,0.00017
1723662994710,sell,58776.79,0.00017
1723662994710,sell,58776.79,0.00017
1723662994710,sell,58776.79,0.00017
1723662994710,sell,58776.79,3e-05
1723662994710,sell,58776.12,0.00014
1723662994753,sell,58776.0,9e-05
1723662994819,sell,58776.0,0.00011
1723662994819,sell,58776.0,0.00011
1723662994819,sell,58776.0,0.00011
1723662994819,sell,58776.0,0.00011
1723662994819,sell,58775.77,0.00011
1723662994819,sell,58775.77,0.00011
1723662994819,sell,58775.77,0.00011
1723662994819,sell,58775.77,3e-05
1723662994819,sell,58775.49,8e-05
1723662994833,sell,58774.16,0.00017
1723662994833,sell,58774.16,0.00017
1723662994833,sell,58774.16,0.00017
1723662994834,sell,58774.16,0.00017
1723662994834,sell,58774.16,0.00017
1723662994834,sell,58774.16,2e-05
1723662994834,sell,58772.42,0.0001
1723662994834,sell,58772.27,5e-05
1723662994840,sell,58772.22,9e-05
1723662994840,sell,58772.01,0.00027
1723662994840,sell,58772.0,9e-05
1723662995079,sell,58772.0,0.00021
1723662995079,sell,58772.0,0.00021
1723662995079,sell,58772.0,0.00021
1723662995079,sell,58772.0,0.00021
1723662995079,sell,58772.0,0.00021
1723662995079,sell,58772.0,1e-05
1723662995079,sell,58771.22,0.0002
1723662995899,sell,58771.22,0.0003
1723662996240,buy,58771.23,0.04643
1723662996240,buy,58772.42,0.00036
1723662996240,buy,58773.99,0.00027
1723662996266,buy,58775.49,0.00018
1723662996266,buy,58775.5,9e-05
1723662996381,sell,58775.49,0.0008
1723662996398,buy,58776.0,9e-05
1723662996583,buy,58776.0,0.00063
1723662996584,buy,58776.0,0.00059
1723662996584,buy,58776.48,4e-05
1723662996584,buy,58776.48,0.00014
1723662996584,buy,58776.86,0.00049
1723662996584,buy,58776.86,0.00041
1723662996584,buy,58777.21,0.00022
1723662996584,buy,58777.21,0.00063
1723662996584,buy,58777.21,3e-05
1723662996584,buy,58778.0,0.0006
1723662997003,buy,58778.0,0.23298
1723662997006,buy,58778.0,0.00018
1723662997436,buy,58778.0,9e-05
1723662997436,buy,58778.01,9e-05
1723662997436,buy,58778.01,0.00056
1723662997440,buy,58778.01,0.00488
1723662997440,buy,58778.97,9e-05
1723662997440,buy,58778.98,0.0237
1723662997440,buy,58778.99,0.00027
1723662997445,buy,58779.67,0.00034
1723662997473,buy,58779.86,9e-05
1723662997816,buy,58779.87,0.00071
1723662998310,buy,58779.87,0.00349
1723662998989,sell,58779.86,0.0051
1723663000089,buy,58779.87,0.10685
1723663000142,buy,58779.87,0.01522
1723663000142,buy,58779.88,0.00027
1723663000142,buy,58779.89,0.00596
1723663000142,buy,58779.9,0.00027
1723663000142,buy,58779.91,0.00597
1723663000143,buy,58780.0,0.00152
1723663000143,buy,58780.06,0.00034
1723663000145,buy,58781.11,0.00018
1723663000155,buy,58781.67,0.00094
1723663000155,buy,58781.77,0.00027
1723663000167,buy,58781.78,0.0008
1723663000167,buy,58781.78,0.00031
1723663000167,buy,58782.0,0.00049
1723663000167,buy,58782.0,0.0008
1723663000167,buy,58782.0,0.0008
1723663000167,buy,58782.0,0.00079
1723663000167,buy,58784.0,1e-05
1723663000220,buy,58784.0,0.00026
1723663000247,buy,58784.0,0.00026
1723663000247,buy,58784.0,0.00026
1723663000247,buy,58784.0,0.00026
1723663000247,buy,58784.0,0.00026
1723663000247,buy,58784.0,0.00026
1723663000247,buy,58784.0,2e-05
1723663000247,buy,58784.18,0.00024
1723663000257,sell,58784.17,0.00035
1723663000341,buy,58784.18,0.01677
1723663000341,buy,58784.3,9e-05
1723663000341,buy,58784.37,0.00027
1723663000341,buy,58784.38,0.00087
1723663000341,buy,58784.74,0.0001
1723663000341,buy,58785.99,0.00027
1723663000349,buy,58786.54,0.00018
1723663000367,buy,58786.55,9e-05
1723663000391,buy,58787.32,9e-05
1723663000392,buy,58787.52,9e-05
1723663000444,buy,58787.52,0.01033
1723663000444,buy,58788.24,0.00018
1723663000444,buy,58789.35,0.0004
1723663000444,buy,58789.49,0.00027
1723663000481,buy,58789.89,0.0001
1723663000481,buy,58789.89,0.0001
1723663000481,buy,58789.89,0.0001
1723663000481,buy,58789.89,0.0001
1723663000481,buy,58789.89,2e-05
1723663000481,buy,58790.34,8e-05
1723663000481,buy,58790.34,1e-05
1723663000481,buy,58791.64,9e-05
1723663000559,buy,58792.0,0.00042
1723663000559,buy,58792.0,0.00042
1723663000559,buy,58792.0,0.00042
1723663000559,buy,58792.0,0.00042
1723663000559,buy,58792.0,0.00042
1723663000559,buy,58792.0,2e-05
1723663000559,buy,58793.0,0.0004
1723663002222,sell,58792.99,0.00362
1723663003173,buy,58793.0,0.1239
1723663003173,buy,58793.0,0.03583
1723663003174,buy,58793.0,0.0108
1723663003174,buy,58793.03,0.00027
1723663003174,buy,58793.04,0.00179
1723663003174,buy,58793.36,9e-05
1723663003176,buy,58795.77,0.00042
1723663003176,buy,58795.99,0.00027
1723663003176,buy,58796.0,0.00085
1723663003182,buy,58796.38,9e-05
1723663003191,buy,58796.49,0.00018
1723663003201,buy,58796.69,0.00018
1723663003208,buy,58796.7,9e-05
1723663003245,buy,58797.89,0.0001
1723663003245,buy,58798.71,0.00012
1723663003245,buy,58798.71,0.00012
1723663003245,buy,58798.71,0.00012
1723663003245,buy,58798.71,6e-05
1723663003245,buy,58799.4,6e-05
1723663003245,buy,58799.4,3e-05
1723663003245,buy,58799.88,9e-05
1723663003250,buy,58799.88,9e-05
1723663003250,buy,58799.88,9e-05
1723663003251,buy,58799.88,9e-05
1723663003251,buy,58799.88,9e-05
1723663003422,sell,58799.87,0.00277
1723663003480,buy,58799.89,9e-05
1723663003591,buy,58799.89,0.03401
1723663003692,sell,58799.88,0.00011
1723663003970,buy,58799.89,0.023
1723663003974,buy,58799.89,0.023
1723663003982,buy,58799.89,0.023
1723663004344,buy,58799.89,0.02684
1723663004585,sell,58799.89,0.00013
1723663006682,buy,58799.9,0.04556
1723663006682,buy,58799.9,0.08209
1723663006684,buy,58802.42,9e-05
1723663006684,buy,58803.4,1e-05
1723663006684,buy,58803.4,0.00041
1723663006684,buy,58803.99,0.00027
1723663006684,buy,58804.0,0.00271
1723663006684,buy,58804.0,0.0001
1723663006695,buy,58804.87,0.0001
1723663006787,buy,58805.44,0.00019
1723663006819,buy,58805.44,0.00085
1723663006977,buy,58805.44,0.00042
1723663006995,buy,58805.44,0.00026
1723663006997,buy,58805.44,0.00085
1723663007005,buy,58805.44,0.00087
1723663007010,buy,58805.44,0.00085
1723663007059,buy,58805.44,0.03401
1723663007203,buy,58805.44,0.00105
1723663007478,buy,58805.44,0.00991
1723663007651,sell,58805.43,0.0017
1723663008077,sell,58805.43,0.00012
1723663008494,sell,58805.43,0.00256
1723663009246,buy,58805.44,0.00051
1723663009313,sell,58805.43,0.0003
1723663009429,buy,58805.44,0.00064
1723663009690,buy,58805.44,0.00505
1723663009693,buy,58807.87,0.00018
1723663009703,buy,58807.87,9e-05
1723663009720,buy,58807.88,0.00037
1723663009720,buy,58807.88,0.00037
1723663009720,buy,58807.88,0.00037
1723663009720,buy,58808.0,0.00037
1723663009720,buy,58808.0,0.00037
1723663009720,buy,58808.0,3e-05
1723663009720,buy,58808.25,0.00034
1723663009880,buy,58808.46,9e-05
1723663009880,buy,58808.86,0.00087
1723663009880,buy,58809.99,0.00096
1723663009880,buy,58809.99,0.00096
1723663009881,buy,58809.99,0.00048
1723663009881,buy,58810.47,0.00042
1723663009881,buy,58811.48,6e-05
1723663009881,buy,58811.48,3e-05
1723663009881,buy,58811.6,0.00093
1723663009881,buy,58811.6,1e-05
1723663009881,buy,58812.0,0.00095
1723663009884,buy,58812.0,0.0004
1723663009886,buy,58812.0,9e-05
1723663009886,buy,58812.0,9e-05
1723663009886,buy,58812.0,9e-05
1723663009886,buy,58812.0,9e-05
1723663009886,buy,58812.0,9e-05
1723663009886,buy,58812.0,9e-05
1723663009886,buy,58812.0,9e-05
1723663009886,buy,58812.0,9e-05
1723663009886,buy,58812.0,9e-05
1723663009886,buy,58812.0,9e-05
1723663009886,buy,58812.0,9e-05
1723663009886,buy,58812.0,9e-05
1723663009886,buy,58812.0,9e-05
1723663009886,buy,58812.0,9e-05
1723663009909,buy,58812.0,0.00172
1723663010673,buy,58812.0,0.00309
1723663010840,buy,58812.0,0.00071
1723663010902,buy,58812.0,0.0136
1723663011113,sell,58811.99,1.998
1723663012087,sell,58811.99,0.0047
1723663012308,sell,58811.99,0.18499
1723663012310,sell,58811.24,0.00019
1723663012310,sell,58811.24,0.00019
1723663012310,sell,58811.24,0.00019
1723663012310,sell,58811.24,0.00019
1723663012310,sell,58811.24,0.00018
1723663012310,sell,58811.1,1e-05
1723663012314,sell,58811.1,0.05943
1723663012316,sell,58810.24,0.0001
1723663012316,sell,58810.01,0.00027
1723663012317,sell,58809.69,0.00027
1723663012317,sell,58808.53,0.00087
1723663012319,sell,58808.24,0.00044
1723663012319,sell,58808.17,0.0001
1723663012319,sell,58808.0,0.00067
1723663012326,sell,58807.56,0.00022
1723663012326,sell,58807.56,0.00022
1723663012326,sell,58807.56,0.00022
1723663012326,sell,58807.56,0.00022
1723663012326,sell,58807.56,0.00022
1723663012326,sell,58807.56,1e-05
1723663012326,sell,58806.12,0.00021
1723663012341,buy,58806.13,0.01272
1723663012347,sell,58806.01,0.00018
1723663012350,sell,58806.0,9e-05
1723663012386,sell,58805.44,0.00059
1723663012386,sell,58805.44,0.00059
1723663012386,sell,58805.44,0.00059
1723663012386,sell,58805.44,0.00059
1723663012386,sell,58805.44,0.00059
1723663012386,sell,58805.44,0.00018
1723663012386,sell,58805.43,0.00041
1723663013117,buy,58805.44,0.00051
1723663013361,buy,58805.44,0.00085
1723663013495,buy,58805.44,0.00048
1723663013495,buy,58805.44,0.00048
1723663013495,buy,58805.44,0.00012
1723663013495,buy,58805.48,0.00024
1723663013495,buy,58805.76,0.00012
1723663013495,buy,58805.76,6e-05
1723663013495,buy,58805.78,0.00042
1723663013495,buy,58805.78,0.00048
1723663013495,buy,58805.89,0.00048
1723663013522,buy,58807.0,9e-05
1723663013718,buy,58807.0,0.01168
1723663013725,buy,58807.0,0.00026
1723663013736,buy,58807.0,0.00026
1723663013739,buy,58807.0,0.00026
1723663014485,buy,58807.01,9e-05
1723663014646,buy,58807.01,0.00358
1723663014649,buy,58807.04,0.00034
1723663014649,buy,58807.87,0.00027
1723663014650,buy,58807.88,0.00111
1723663014650,buy,58808.85,0.00027
1723663014650,buy,58808.86,0.00087
1723663014650,buy,58809.99,0.00027
1723663014650,buy,58810.0,0.00046
1723663014659,buy,58810.0,0.00018
1723663014664,buy,58810.01,9e-05
1723663014848,buy,58810.01,0.01691
1723663014848,buy,58810.44,0.0001
1723663014848,buy,58811.01,0.00027
1723663015106,buy,58811.2,0.017
1723663015106,buy,58811.3,0.00027
1723663015106,buy,58811.31,0.02533
1723663015107,buy,58811.31,0.00018
1723663015107,buy,58811.48,9e-05
1723663015107,buy,58811.6,0.00094
1723663015113,buy,58812.33,0.00088
1723663015114,buy,58812.38,0.00034
1723663015121,buy,58813.68,0.00018
1723663015121,buy,58813.77,0.0001
1723663015121,buy,58814.5,9e-05
1723663015121,buy,58815.44,3e-05
1723663015150,buy,58815.44,0.03212
1723663015150,buy,58815.99,0.00027
1723663015167,buy,58816.0,0.00034
1723663015167,buy,58816.0,0.00034
1723663015167,buy,58817.14,0.00034
1723663015620,buy,58817.14,0.00026
1723663015848,buy,58817.15,9e-05
1723663016022,buy,58817.15,0.05951
1723663016505,buy,58817.15,0.01806
1723663016526,buy,58817.15,0.01806
1723663016652,buy,58817.15,9e-05
1723663017028,buy,58817.15,0.02728
1723663017028,buy,58817.16,0.04875
1723663017028,buy,58817.17,0.00434
1723663017028,buy,58817.18,0.00017
1723663017028,buy,58817.19,0.00433
1723663017028,buy,58817.2,0.00042
1723663017028,buy,58817.52,9e-05
1723663017028,buy,58819.29,0.00042
1723663017028,buy,58820.0,0.00174
1723663017028,buy,58820.05,0.00597
1723663017028,buy,58820.54,9e-05
1723663017028,buy,58821.0,0.0679
1723663017028,buy,58821.36,0.0884
1723663017028,buy,58822.0,0.0897
1723663017028,buy,58822.23,0.00042
1723663017028,buy,58822.54,0.12977
1723663017028,buy,58822.96,0.0004
1723663017028,buy,58823.0,0.00597
1723663017028,buy,58823.12,0.01013
1723663017028,buy,58823.51,0.01
1723663017028,buy,58823.52,0.00018
1723663017028,buy,58823.56,9e-05
1723663017028,buy,58823.8,0.0004
1723663017028,buy,58823.88,0.0549
1723663017028,buy,58824.0,0.00151
1723663017028,buy,58824.49,0.11702
1723663017028,buy,58824.5,0.12961
1723663017205,buy,58824.5,0.00019
1723663017463,buy,58824.5,0.00163
1723663017701,buy,58824.5,0.01805
1723663017846,buy,58824.5,0.00035
1723663018037,buy,58824.5,0.00022
1723663018037,buy,58824.5,0.00022
1723663018037,buy,58824.5,0.00022
1723663018037,buy,58824.5,0.00022
1723663018038,buy,58824.5,0.00022
1723663018038,buy,58824.5,0.00022
1723663018041,buy,58824.5,0.00022
1723663018093,buy,58824.5,0.00034
1723663018556,sell,58824.49,0.0778
1723663018559,sell,58824.49,0.00018
1723663018568,sell,58824.49,0.03292
1723663018570,sell,58822.01,0.00018
1723663018581,sell,58822.01,9e-05
1723663019157,buy,58822.01,0.05882
1723663019723,sell,58822.0,0.01423
1723663019767,buy,58822.01,0.00737
1723663020071,sell,58822.0,0.119
1723663020071,sell,58821.93,0.00034
1723663020075,sell,58821.5,0.00022
1723663020075,sell,58821.5,0.00022
1723663020075,sell,58821.5,0.00022
1723663020075,sell,58821.5,0.00022
1723663020075,sell,58821.5,2e-05
1723663020075,sell,58821.23,0.0001
1723663020075,sell,58821.0,0.0001
1723663020075,sell,58821.0,0.00022
1723663020075,sell,58821.0,4e-05
1723663020075,sell,58820.0,0.00018
1723663020201,sell,58820.0,0.00016
1723663020201,sell,58820.0,0.00016
1723663020201,sell,58820.0,0.00016
1723663020201,sell,58820.0,0.00016
1723663020201,sell,58820.0,0.00016
1723663020201,sell,58818.62,0.00016
1723663020232,buy,58818.63,0.00068
1723663020234,buy,58818.63,0.00026
1723663020237,buy,58818.63,0.00085
1723663021153,sell,58818.62,0.04084
1723663021153,sell,58818.19,0.0001
1723663021153,sell,58818.01,0.00027
1723663021158,sell,58817.16,0.00018
1723663021178,sell,58817.15,0.0004
1723663021178,sell,58817.15,0.0004
1723663021178,sell,58817.15,0.0004
1723663021178,sell,58817.15,0.0004
1723663021178,sell,58817.15,0.00039
1723663021178,sell,58816.0,1e-05
1723663021746,buy,58816.01,0.00523
1723663022039,sell,58816.0,0.0224
1723663022566,buy,58816.01,0.02545
1723663022566,buy,58816.02,0.00027
1723663022566,buy,58816.03,0.02228
1723663022568,buy,58816.03,0.00012
1723663022568,buy,58817.52,0.00088
1723663022569,buy,58817.58,0.00111
1723663022599,buy,58820.0,9e-05
1723663022605,buy,58820.0,9e-05
1723663022608,buy,58820.0,9e-05
1723663022608,buy,58820.0,9e-05
1723663022653,buy,58820.01,0.017
1723663022653,buy,58821.83,0.00027
1723663022653,buy,58821.84,0.0009
1723663022653,buy,58821.87,0.00027
1723663022653,buy,58821.88,0.02551
1723663022656,buy,58822.32,0.00034
1723663022656,buy,58822.33,0.00087
1723663022656,buy,58822.35,0.00027
1723663022656,buy,58822.36,0.00094
1723663022656,buy,58822.75,0.00027
1723663022680,buy,58823.43,0.00018
1723663022683,buy,58823.67,0.00019
1723663022683,buy,58823.68,0.0004
1723663022683,buy,58823.99,0.00027
1723663022735,buy,58824.0,0.00027
1723663022735,buy,58824.0,0.00027
1723663022735,buy,58824.0,0.00027
1723663022735,buy,58824.0,0.00013
1723663022735,buy,58825.17,0.00014
1723663022735,buy,58825.17,0.00027
1723663022735,buy,58825.17,1e-05
1723663022735,buy,58825.54,0.00026
1723663022737,buy,58825.54,0.00096
1723663022737,buy,58825.54,0.00096
1723663022737,buy,58825.54,0.00096
1723663022737,buy,58825.54,0.00085
1723663022737,buy,58825.65,0.00011
1723663022739,buy,58825.65,0.00029
1723663023158,sell,58825.89,0.04275
1723663023252,sell,58825.89,0.00567
1723663023252,sell,58824.01,0.00027
1723663023631,buy,58824.01,0.0044
1723663023681,sell,58824.0,0.06776
1723663024283,buy,58824.01,0.00016
1723663024402,buy,58824.01,0.02547
1723663024523,buy,58824.01,0.00067
1723663024881,buy,58824.01,0.00025
1723663025236,sell,58824.0,0.15537
1723663025415,buy,58824.01,0.00023
1723663026083,buy,58824.01,0.00058
1723663026139,sell,58824.0,0.00131
1723663026394,sell,58824.0,0.0011
1723663026498,buy,58824.01,0.0017
1723663026908,buy,58824.01,0.00102
1723663026908,sell,58824.0,0.0002
1723663026918,buy,58824.01,0.00026
1723663026921,buy,58824.01,0.00339
1723663027295,sell,58824.0,0.00016
1723663027338,buy,58824.01,0.01388
1723663027450,sell,58824.0,0.0005
1723663027791,sell,58824.0,0.0017
1723663028208,buy,58824.01,0.01522
1723663028532,buy,58824.01,0.0008
1723663029172,sell,58824.0,0.00183
1723663029456,buy,58824.01,0.04917
1723663029545,buy,58824.01,0.00085
1723663029639,sell,58824.0,0.00084
1723663029921,buy,58824.01,0.0856
1723663029951,buy,58824.01,0.01195
1723663029951,buy,58824.02,0.00027
1723663029951,buy,58824.03,0.00635
1723663029964,buy,58824.99,0.00018
1723663029964,buy,58825.0,9e-05
1723663029982,buy,58825.0,0.01691
1723663029984,buy,58828.0,9e-05
1723663030209,buy,58828.0,0.01521
1723663030216,buy,58830.0,9e-05
1723663030279,buy,58830.0,0.00017
1723663030357,buy,58830.0,0.06157
1723663031065,buy,58830.01,0.00356
1723663031208,buy,58830.01,0.01521
1723663031417,buy,58830.01,0.00232
1723663031807,buy,58830.01,0.00026
1723663031972,buy,58830.01,0.00306
1723663032751,sell,58830.0,0.00341
1723663033917,buy,58830.01,0.00849
1723663033987,buy,58830.01,0.00091
1723663034539,sell,58830.0,0.003
1723663035235,buy,58830.01,0.00313
1723663035472,sell,58830.0,0.00045
1723663035481,sell,58830.0,0.02498
1723663035488,sell,58830.0,0.3478
1723663035488,sell,58829.97,0.00027
1723663035488,sell,58829.96,0.00303
1723663035491,sell,58829.08,0.00018
1723663035501,sell,58829.08,9e-05
1723663035502,sell,58829.0,9e-05
1723663035559,sell,58829.0,0.05901
1723663035559,sell,58828.01,0.00027
1723663035559,sell,58828.0,0.00088
1723663035559,sell,58827.99,0.00036
1723663035559,sell,58826.45,0.0001
1723663035559,sell,58826.01,0.00027
1723663036745,sell,58826.0,0.30476
1723663037037,buy,58826.01,0.00032
1723663037761,sell,58826.0,0.04699
1723663037761,sell,58825.97,0.00027
1723663037761,sell,58825.96,0.00187
1723663037778,sell,58824.77,0.00106
1723663037797,sell,58824.5,0.00018
1723663037797,sell,58824.5,0.00018
1723663037797,sell,58824.5,0.00018
1723663037797,sell,58824.5,0.00018
1723663037797,sell,58824.5,0.00018
1723663037797,sell,58824.01,0.00018
1723663037960,sell,58824.01,0.0056
1723663037960,sell,58824.0,0.02757
1723663037960,sell,58823.69,0.0011
1723663037960,sell,58823.67,0.00088
1723663037960,sell,58823.66,0.0009
1723663037960,sell,58823.65,0.00093
1723663037960,sell,58823.61,0.00034
1723663037960,sell,58822.35,0.0001
1723663037960,sell,58822.01,0.00027
1723663038820,buy,58822.01,0.00067
1723663038908,sell,58822.0,0.0003
1723663039650,sell,58822.0,0.00939
1723663040084,buy,58822.01,0.192
1723663040637,buy,58822.01,0.00254
1723663040685,sell,58822.0,0.00024
1723663040985,sell,58822.0,0.00089
1723663041202,sell,58822.0,0.00175
1723663041242,buy,58822.01,0.00015
1723663041424,buy,58822.01,0.00076
1723663041424,buy,58822.01,0.00076
1723663041424,buy,58822.01,0.00076
1723663041424,buy,58822.01,0.00076
1723663041424,buy,58822.01,0.00059
1723663041424,buy,58823.43,0.00017
1723663041424,buy,58823.43,1e-05
1723663041424,buy,58824.0,0.00075
1723663041485,buy,58824.01,0.00036
1723663041485,buy,58824.33,0.00043
1723663041485,buy,58824.33,0.00067
1723663041485,buy,58824.35,0.00012
1723663041485,buy,58824.35,0.00076
1723663041485,buy,58824.36,3e-05
1723663041485,buy,58824.36,0.00079
1723663041485,buy,58824.36,8e-05
1723663041485,buy,58824.37,0.00071
1723663041485,buy,58824.37,0.00022
1723663041485,buy,58824.4,0.00034
1723663041485,buy,58826.0,0.00023
